,,,,,,,
,,,,,,,
Rok zdarzenia:<Wszystkie>,2011r.,,,,,,
,,,,,,,
,,,Liczba Zdarzen,Liczba Wypadkow,Liczba Zabitych,Liczba Rannych,Liczba Kolizji
,,2011/11/09,154,20,1,23,134
,,2011/11/10,169,17,0,18,152
,,2011/11/11,59,3,1,5,56
,,2011/11/12,107,11,2,23,96
,,2011/11/13,53,8,0,13,45
,,2011/11/14,157,17,1,20,140
,,2011/11/15,129,15,3,19,114
,,2011/11/16,129,12,0,14,117
,,2011/11/17,121,11,2,13,110
,,2011/11/18,107,10,0,10,97
,,2011/11/19,87,5,0,5,82
,,2011/11/20,85,8,1,9,77
,,2011/11/21,119,20,1,27,99
,,2011/11/22,118,15,3,13,103
,,2011/11/23,123,13,0,19,110
,,2011/11/24,118,14,1,13,104
,,2011/11/25,163,20,1,26,143
,,2011/11/26,115,7,1,7,108
,,2011/11/27,59,10,1,17,49
,,2011/11/28,126,12,1,11,114
,,2011/11/29,143,14,0,14,129
,,2011/11/30,242,30,1,32,212
,,2011/12/01,159,18,0,23,141
,,2011/12/02,142,13,0,15,129
,,2011/12/03,135,16,1,18,119
,,2011/12/04,96,16,2,15,80
,,2011/12/05,214,28,2,29,186
,,2011/12/06,159,15,0,19,144
,,2011/12/07,200,18,0,23,182
,,2011/12/08,150,20,2,19,130
,,2011/12/09,203,20,4,21,183
,,2011/12/10,164,27,2,32,137
,,2011/12/11,107,7,1,11,100
,,2011/12/12,150,14,1,15,136
,,2011/12/13,178,23,1,27,155
,,2011/12/14,167,27,3,27,140
,,2011/12/15,148,17,0,21,131
,,2011/12/16,201,29,2,33,172
,,2011/12/17,117,19,0,27,98
,,2011/12/18,73,7,0,8,66
,,2011/12/19,151,17,0,18,134
,,2011/12/20,149,10,2,9,139
,,2011/12/21,354,20,1,27,334
,,2011/12/22,171,12,1,14,159
,,2011/12/23,183,11,0,14,172
,,2011/12/24,68,11,1,11,57
,,2011/12/25,35,10,1,11,25
,,2011/12/26,80,10,0,12,70
,,2011/12/27,119,13,2,15,106
,,2011/12/28,113,9,1,9,104
,,2011/12/29,88,8,1,8,80
,,2011/12/30,134,12,0,12,122
,,2011/12/31,110,13,2,16,97
,WOJ. ŚWIĘTOKRZYSKIE,,13506,1520,179,1861,11986
,,2011/01/01,11,0,0,0,11
,,2011/01/02,16,0,0,0,16
,,2011/01/03,38,3,0,4,35
,,2011/01/04,44,4,0,5,40
,,2011/01/05,45,3,1,2,42
,,2011/01/06,13,0,0,0,13
,,2011/01/07,63,4,0,7,59
,,2011/01/08,26,1,0,1,25
,,2011/01/09,28,6,2,7,22
,,2011/01/10,37,2,0,2,35
,,2011/01/11,37,2,0,3,35
,,2011/01/12,25,1,0,1,24
,,2011/01/13,39,3,1,5,36
,,2011/01/14,47,3,0,7,44
,,2011/01/15,40,2,0,2,38
,,2011/01/16,23,2,1,1,21
,,2011/01/17,47,7,1,6,40
,,2011/01/18,47,6,0,9,41
,,2011/01/19,34,5,2,7,29
,,2011/01/20,38,2,0,2,36
,,2011/01/21,39,1,0,1,38
,,2011/01/22,26,0,0,0,26
,,2011/01/23,44,7,2,11,37
,,2011/01/24,30,0,0,0,30
,,2011/01/25,43,8,2,10,35
,,2011/01/26,31,4,0,9,27
,,2011/01/27,38,3,0,5,35
,,2011/01/28,51,6,1,10,45
,,2011/01/29,28,2,0,2,26
,,2011/01/30,24,2,0,2,22
,,2011/01/31,36,0,0,0,36
,,2011/02/01,31,0,0,0,31
,,2011/02/02,30,4,0,6,26
,,2011/02/03,26,1,0,2,25
,,2011/02/04,34,3,0,4,31
,,2011/02/05,27,4,1,4,23
,,2011/02/06,17,4,0,6,13
,,2011/02/07,36,4,0,7,32
,,2011/02/08,35,7,0,7,28
,,2011/02/09,22,2,1,1,20
,,2011/02/10,32,3,0,3,29
,,2011/02/11,42,2,0,2,40
,,2011/02/12,35,3,0,4,32
,,2011/02/13,21,3,1,4,18
,,2011/02/14,34,2,1,2,32
,,2011/02/15,19,1,1,0,18
,,2011/02/16,19,3,1,2,16
,,2011/02/17,23,1,0,1,22
,,2011/02/18,64,8,0,16,56
,,2011/02/19,50,4,0,5,46
,,2011/02/20,23,6,1,7,17
,,2011/02/21,31,3,1,2,28
,,2011/02/22,33,2,0,3,31
,,2011/02/23,41,4,0,4,37
,,2011/02/24,32,1,0,1,31
,,2011/02/25,42,6,4,4,36
,,2011/02/26,37,3,0,4,34
,,2011/02/27,24,2,1,4,22
,,2011/02/28,32,2,0,2,30
,,2011/03/01,43,3,0,3,40
,,2011/03/02,27,2,0,2,25
,,2011/03/03,43,4,0,5,39
,,2011/03/04,37,4,0,4,33
,,2011/03/05,31,5,1,5,26
,,2011/03/06,17,3,1,4,14
,,2011/03/07,37,4,0,4,33
,,2011/03/08,22,3,0,3,19
,,2011/03/09,27,1,0,1,26
,,2011/03/10,47,7,0,9,40
,,2011/03/11,45,7,2,7,38
,,2011/03/12,28,5,0,6,23
,,2011/03/13,20,5,1,4,15
,,2011/03/14,37,0,0,0,37
,,2011/03/15,38,2,0,3,36
,,2011/03/16,29,5,1,4,24
,,2011/03/17,40,3,0,3,37
,,2011/03/18,34,5,0,5,29
,,2011/03/19,41,5,0,5,36
,,2011/03/20,15,3,0,4,12
,,2011/03/21,23,1,0,1,22
,,2011/03/22,32,1,0,1,31
,,2011/03/23,25,1,0,1,24
,,2011/03/24,31,6,2,9,25
,,2011/03/25,34,3,0,4,31
,,2011/03/26,27,4,3,8,23
,,2011/03/27,16,3,0,5,13
,,2011/03/28,28,1,1,0,27
,,2011/03/29,32,2,0,3,30
,,2011/03/30,25,3,0,4,22
,,2011/03/31,31,1,0,1,30
,,2011/04/01,54,6,0,8,48
,,2011/04/02,31,2,0,2,29
,,2011/04/03,28,3,1,4,25
,,2011/04/04,34,5,2,4,29
,,2011/04/05,36,2,0,3,34
,,2011/04/06,21,2,0,2,19
,,2011/04/07,41,10,6,17,31
,,2011/04/08,48,3,0,3,45
,,2011/04/09,26,3,0,5,23
,,2011/04/10,21,6,0,8,15
,,2011/04/11,52,6,0,11,46
,,2011/04/12,49,3,0,3,46
,,2011/04/13,31,3,0,3,28
,,2011/04/14,35,4,0,4,31
,,2011/04/15,41,6,1,8,35
,,2011/04/16,39,2,0,2,37
,,2011/04/17,14,4,1,4,10
,,2011/04/18,52,4,0,5,48
,,2011/04/19,40,3,0,3,37
,,2011/04/20,57,5,0,5,52
,,2011/04/21,55,9,0,14,46
,,2011/04/22,51,10,1,12,41
,,2011/04/23,37,5,0,6,32
,,2011/04/24,32,3,1,5,29
,,2011/04/25,26,5,0,6,21
,,2011/04/26,42,3,1,2,39
,,2011/04/27,45,3,1,3,42
,,2011/04/28,40,1,0,1,39
,,2011/04/29,44,8,3,8,36
,,2011/04/30,43,6,0,9,37
,,2011/05/01,18,3,0,4,15
,,2011/05/02,36,6,2,4,30
,,2011/05/03,19,0,0,0,19
,,2011/05/04,55,4,2,5,51
,,2011/05/05,29,2,0,3,27
,,2011/05/06,50,3,1,3,47
,,2011/05/07,26,4,0,8,22
,,2011/05/08,26,3,2,4,23
,,2011/05/09,43,5,1,4,38
,,2011/05/10,57,3,2,2,54
,,2011/05/11,46,6,0,6,40
,,2011/05/12,59,5,0,6,54
,,2011/05/13,43,5,0,6,38
,,2011/05/14,41,3,0,5,38
,,2011/05/15,38,6,0,13,32
,,2011/05/16,57,5,0,10,52
,,2011/05/17,27,5,0,5,22
,,2011/05/18,29,5,2,4,24
,,2011/05/19,44,7,0,8,37
,,2011/05/20,48,2,0,2,46
,,2011/05/21,45,8,3,16,37
,,2011/05/22,30,3,0,3,27
,,2011/05/23,36,3,0,5,33
,,2011/05/24,41,6,0,6,35
,,2011/05/25,37,3,0,3,34
,,2011/05/26,40,7,1,15,33
,,2011/05/27,49,0,0,0,49
,,2011/05/28,46,8,1,11,38
,,2011/05/29,29,2,0,2,27
,,2011/05/30,47,11,1,16,36
,,2011/05/31,39,3,0,3,36
,,2011/06/01,49,5,2,7,44
,,2011/06/02,35,6,1,6,29
,,2011/06/03,48,7,1,7,41
,,2011/06/04,39,7,0,14,32
,,2011/06/05,35,8,1,10,27
,,2011/06/06,47,4,1,4,43
,,2011/06/07,31,5,0,6,26
,,2011/06/08,33,7,0,8,26
,,2011/06/09,30,4,0,4,26
,,2011/06/10,39,3,1,3,36
,,2011/06/11,27,3,2,5,24
,,2011/06/12,22,4,1,6,18
,,2011/06/13,56,6,0,6,50
,,2011/06/14,41,3,0,3,38
,,2011/06/15,36,5,1,6,31
,,2011/06/16,40,8,0,9,32
,,2011/06/17,43,8,0,9,35
,,2011/06/18,38,3,0,4,35
,,2011/06/19,35,9,0,11,26
,,2011/06/20,53,8,2,7,45
,,2011/06/21,36,3,0,5,33
,,2011/06/22,45,4,0,4,41
,,2011/06/23,25,0,0,0,25
,,2011/06/24,44,6,0,7,38
,,2011/06/25,30,3,0,7,27
,,2011/06/26,31,7,0,7,24
,,2011/06/27,42,9,1,8,33
,,2011/06/28,42,5,1,5,37
,,2011/06/29,42,5,1,4,37
,,2011/06/30,45,6,1,12,39
,,2011/07/01,50,3,0,4,47
,,2011/07/02,24,6,0,7,18
,,2011/07/03,42,5,0,16,37
,,2011/07/04,46,3,1,7,43
,,2011/07/05,47,1,0,1,46
,,2011/07/06,44,4,0,5,40
,,2011/07/07,26,1,0,1,25
,,2011/07/08,49,6,0,9,43
,,2011/07/09,30,0,0,0,30
,,2011/07/10,27,9,1,8,18
,,2011/07/11,37,7,0,7,30
,,2011/07/12,43,6,0,6,37
,,2011/07/13,43,5,0,7,38
,,2011/07/14,39,7,0,7,32
,,2011/07/15,49,5,0,11,44
,,2011/07/16,37,7,0,10,30
,,2011/07/17,25,6,1,10,19
,,2011/07/18,35,3,0,3,32
,,2011/07/19,26,5,1,6,21
,,2011/07/20,45,3,0,3,42
,,2011/07/21,35,5,0,7,30
,,2011/07/22,71,8,1,14,63
,,2011/07/23,42,4,0,4,38
,,2011/07/24,22,3,0,4,19
,,2011/07/25,29,2,0,3,27
,,2011/07/26,27,2,0,2,25
,,2011/07/27,43,2,0,2,41
,,2011/07/28,47,4,1,3,43
,,2011/07/29,37,3,0,4,34
,,2011/07/30,49,6,1,6,43
,,2011/07/31,38,5,0,7,33
,,2011/08/01,30,1,0,1,29
,,2011/08/02,36,3,0,4,33
,,2011/08/03,37,4,1,3,33
,,2011/08/04,38,4,0,4,34
,,2011/08/05,62,7,0,7,55
,,2011/08/06,38,12,1,14,26
,,2011/08/07,30,5,0,6,25
,,2011/08/08,39,6,1,7,33
,,2011/08/09,37,1,0,1,36
,,2011/08/10,40,3,0,3,37
,,2011/08/11,43,2,0,5,41
,,2011/08/12,43,5,1,4,38
,,2011/08/13,48,7,0,7,41
,,2011/08/14,30,3,0,4,27
,,2011/08/15,33,4,0,5,29
,,2011/08/16,47,1,0,1,46
,,2011/08/17,32,3,0,4,29
,,2011/08/18,37,1,0,5,36
,,2011/08/19,55,4,0,4,51
,,2011/08/20,35,3,0,4,32
,,2011/08/21,45,10,0,13,35
,,2011/08/22,42,6,0,8,36
,,2011/08/23,47,5,0,7,42
,,2011/08/24,33,7,0,8,26
,,2011/08/25,34,5,1,4,29
,,2011/08/26,52,4,1,3,48
,,2011/08/27,43,6,0,6,37
,,2011/08/28,30,7,2,7,23
,,2011/08/29,37,5,1,6,32
,,2011/08/30,34,4,0,8,30
,,2011/08/31,39,2,0,2,37
,,2011/09/01,47,7,0,11,40
,,2011/09/02,42,4,0,5,38
,,2011/09/03,40,11,2,13,29
,,2011/09/04,31,8,0,10,23
,,2011/09/05,40,6,1,9,34
,,2011/09/06,30,3,0,4,27
,,2011/09/07,43,4,0,4,39
,,2011/09/08,54,5,0,7,49
,,2011/09/09,53,4,0,8,49
,,2011/09/10,30,3,0,4,27
,,2011/09/11,28,7,2,6,21
,,2011/09/12,33,4,0,5,29
,,2011/09/13,39,1,0,2,38
,,2011/09/14,40,4,0,8,36
,,2011/09/15,40,7,0,8,33
,,2011/09/16,37,6,1,7,31
,,2011/09/17,40,7,1,10,33
,,2011/09/18,24,4,1,3,20
,,2011/09/19,42,6,0,6,36
,,2011/09/20,34,4,0,4,30
,,2011/09/21,26,4,1,4,22
,,2011/09/22,31,6,0,13,25
,,2011/09/23,47,2,0,2,45
,,2011/09/24,29,7,0,9,22
,,2011/09/25,32,5,0,5,27
,,2011/09/26,40,6,1,5,34
,,2011/09/27,36,3,0,3,33
,,2011/09/28,47,8,0,9,39
,,2011/09/29,46,3,0,4,43
,,2011/09/30,40,5,1,6,35
,,2011/10/01,46,6,0,7,40
,,2011/10/02,32,5,1,5,27
,,2011/10/03,47,3,0,3,44
,,2011/10/04,45,5,1,6,40
,,2011/10/05,40,5,0,6,35
,,2011/10/06,32,5,0,5,27
,,2011/10/07,80,18,3,17,62
,,2011/10/08,46,3,0,6,43
,,2011/10/09,19,3,1,2,16
,,2011/10/10,46,5,1,5,41
,,2011/10/11,45,2,1,1,43
,,2011/10/12,49,3,1,3,46
,,2011/10/13,49,6,2,5,43
,,2011/10/14,54,2,1,1,52
,,2011/10/15,39,1,0,1,38
,,2011/10/16,27,2,0,2,25
,,2011/10/17,43,4,0,4,39
,,2011/10/18,54,4,0,4,50
,,2011/10/19,27,3,0,3,24
,,2011/10/20,57,5,0,10,52
,,2011/10/21,47,5,1,6,42
,,2011/10/22,40,5,2,5,35
,,2011/10/23,27,0,0,0,27
,,2011/10/24,35,3,1,2,32
,,2011/10/25,45,5,1,4,40
,,2011/10/26,42,5,1,4,37
,,2011/10/27,35,2,0,5,33
,,2011/10/28,45,1,1,0,44
,,2011/10/29,43,3,1,3,40
,,2011/10/30,29,0,0,0,29
,,2011/10/31,53,7,1,6,46
,,2011/11/01,29,4,0,4,25
,,2011/11/02,35,5,1,6,30
,,2011/11/03,32,3,0,3,29
,,2011/11/04,35,3,0,3,32
,,2011/11/05,20,1,0,1,19
,,2011/11/06,12,1,0,2,11
,,2011/11/07,39,7,1,7,32
,,2011/11/08,33,2,0,3,31
,,2011/11/09,34,3,0,3,31
,,2011/11/10,48,3,0,3,45
,,2011/11/11,21,0,0,0,21
,,2011/11/12,32,4,0,5,28
,,2011/11/13,16,1,0,1,15
,,2011/11/14,41,2,1,1,39
,,2011/11/15,33,2,1,1,31
,,2011/11/16,39,7,2,6,32
,,2011/11/17,38,5,0,9,33
,,2011/11/18,36,3,1,3,33
,,2011/11/19,33,4,0,4,29
,,2011/11/20,14,1,0,1,13
,,2011/11/21,33,4,0,8,29
,,2011/11/22,27,1,0,1,26
,,2011/11/23,35,5,1,4,30
,,2011/11/24,30,1,0,1,29
,,2011/11/25,41,5,1,10,36
,,2011/11/26,33,4,0,7,29
,,2011/11/27,21,4,1,3,17
,,2011/11/28,37,2,0,9,35
,,2011/11/29,31,4,1,3,27
,,2011/11/30,42,6,0,7,36
,,2011/12/01,41,5,2,3,36
,,2011/12/02,30,4,0,6,26
,,2011/12/03,53,7,1,9,46
,,2011/12/04,23,6,0,6,17
,,2011/12/05,42,7,1,8,35
,,2011/12/06,30,1,0,4,29
,,2011/12/07,51,6,0,6,45
,,2011/12/08,42,7,4,3,35
,,2011/12/09,37,6,1,6,31
,,2011/12/10,52,5,0,7,47
,,2011/12/11,26,5,0,7,21
,,2011/12/12,40,4,1,5,36
,,2011/12/13,58,7,1,7,51
,,2011/12/14,43,10,1,14,33
,,2011/12/15,50,6,4,3,44
,,2011/12/16,40,7,1,13,33
,,2011/12/17,37,6,3,4,31
,,2011/12/18,26,2,0,2,24
,,2011/12/19,36,1,0,1,35
,,2011/12/20,27,3,0,3,24
,,2011/12/21,60,1,0,1,59
,,2011/12/22,52,3,0,8,49
,,2011/12/23,65,12,3,14,53
,,2011/12/24,26,1,1,0,25
,,2011/12/25,13,1,0,3,12
,,2011/12/26,21,4,0,6,17
,,2011/12/27,33,9,2,7,24
,,2011/12/28,40,8,1,8,32
,,2011/12/29,29,4,0,4,25
,,2011/12/30,31,2,0,2,29
,,2011/12/31,17,6,2,6,11
,WOJ. WARMIŃSKO-MAZURSKIE,,17374,1654,179,2107,15720
,,2011/01/01,15,0,0,0,15
,,2011/01/02,36,2,0,3,34
,,2011/01/03,56,1,0,1,55
,,2011/01/04,81,1,0,1,80
,,2011/01/05,86,3,0,3,83
,,2011/01/06,16,1,1,1,15
,,2011/01/07,55,1,1,1,54
,,2011/01/08,27,0,0,0,27
,,2011/01/09,31,0,0,0,31
,,2011/01/10,102,3,0,3,99
,,2011/01/11,53,4,0,4,49
,,2011/01/12,52,3,1,2,49
,,2011/01/13,52,1,0,1,51
,,2011/01/14,45,1,0,1,44
,,2011/01/15,45,2,0,2,43
,,2011/01/16,25,5,0,11,20
,,2011/01/17,59,4,0,4,55
,,2011/01/18,52,2,0,4,50
,,2011/01/19,40,1,2,0,39
,,2011/01/20,59,3,2,3,56
,,2011/01/21,97,6,0,9,91
,,2011/01/22,55,1,0,1,54
,,2011/01/23,40,5,0,8,35
,,2011/01/24,46,2,0,2,44
,,2011/01/25,45,1,0,1,44
,,2011/01/26,39,0,0,0,39
,,2011/01/27,42,2,0,2,40
,,2011/01/28,51,4,0,4,47
,,2011/01/29,26,1,0,1,25
,,2011/01/30,26,0,0,0,26
,,2011/01/31,53,3,0,3,50
,,2011/02/01,51,3,4,6,48
,,2011/02/02,57,5,0,6,52
,,2011/02/03,39,3,0,5,36
,,2011/02/04,56,4,1,9,52
,,2011/02/05,25,1,0,1,24
,,2011/02/06,25,2,0,4,23
,,2011/02/07,45,3,0,5,42
,,2011/02/08,52,3,0,4,49
,,2011/02/09,36,1,0,1,35
,,2011/02/10,45,3,1,4,42
,,2011/02/11,53,4,0,4,49
,,2011/02/12,76,2,0,4,74
,,2011/02/13,37,1,0,1,36
,,2011/02/14,49,1,0,1,48
,,2011/02/15,52,4,0,4,48
,,2011/02/16,40,4,0,7,36
,,2011/02/17,37,1,0,2,36
,,2011/02/18,98,5,1,8,93
,,2011/02/19,30,0,0,0,30
,,2011/02/20,21,3,0,7,18
,,2011/02/21,59,3,0,6,56
,,2011/02/22,51,3,1,2,48
,,2011/02/23,49,3,2,6,46
,,2011/02/24,46,7,0,9,39
,,2011/02/25,62,3,1,2,59
,,2011/02/26,36,3,0,4,33
,,2011/02/27,33,2,0,3,31
,,2011/02/28,56,5,0,10,51
,,2011/03/01,43,5,0,6,38
,,2011/03/02,49,2,0,2,47
,,2011/03/03,64,4,1,5,60
,,2011/03/04,55,2,1,4,53
,,2011/03/05,39,2,0,4,37
,,2011/03/06,22,4,0,5,18
,,2011/03/07,42,7,2,7,35
,,2011/03/08,45,1,0,1,44
,,2011/03/09,53,5,1,5,48
,,2011/03/10,47,6,0,6,41
,,2011/03/11,54,3,0,3,51
,,2011/03/12,39,8,1,15,31
,,2011/03/13,22,3,5,2,19
,,2011/03/14,32,2,0,2,30
,,2011/03/15,35,2,0,2,33
,,2011/03/16,44,5,0,6,39
,,2011/03/17,44,3,0,3,41
,,2011/03/18,52,3,0,7,49
,,2011/03/19,42,4,0,5,38
,,2011/03/20,24,2,1,1,22
,,2011/03/21,47,1,0,1,46
,,2011/03/22,45,1,0,1,44
,,2011/03/23,33,0,0,0,33
,,2011/03/24,43,0,0,0,43
,,2011/03/25,64,9,0,12,55
,,2011/03/26,31,3,1,2,28
,,2011/03/27,20,2,0,2,18
,,2011/03/28,48,2,0,2,46
,,2011/03/29,39,4,1,3,35
,,2011/03/30,23,1,0,2,22
,,2011/03/31,63,2,0,2,61
,,2011/04/01,58,6,0,8,52
,,2011/04/02,39,0,0,0,39
,,2011/04/03,33,4,0,4,29
,,2011/04/04,40,3,0,3,37
,,2011/04/05,48,3,0,3,45
,,2011/04/06,51,2,0,2,49
,,2011/04/07,46,4,0,4,42
,,2011/04/08,53,4,0,5,49
,,2011/04/09,40,4,1,3,36
,,2011/04/10,22,1,1,0,21
,,2011/04/11,59,7,0,12,52
,,2011/04/12,55,5,0,5,50
,,2011/04/13,49,3,0,3,46
,,2011/04/14,40,3,0,3,37
,,2011/04/15,56,6,1,8,50
,,2011/04/16,42,1,0,1,41
,,2011/04/17,37,7,0,8,30
,,2011/04/18,53,8,2,7,45
,,2011/04/19,55,4,0,9,51
,,2011/04/20,50,6,0,7,44
,,2011/04/21,59,9,0,15,50
,,2011/04/22,60,7,0,9,53
,,2011/04/23,34,4,0,4,30
,,2011/04/24,34,7,1,13,27
,,2011/04/25,30,5,0,5,25
,,2011/04/26,51,2,1,4,49
,,2011/04/27,37,4,1,3,33
,,2011/04/28,35,1,0,2,34
,,2011/04/29,57,8,0,12,49
,,2011/04/30,58,6,0,6,52
,,2011/05/01,29,8,1,9,21
,,2011/05/02,40,4,1,6,36
,,2011/05/03,25,4,2,2,21
,,2011/05/04,44,4,3,5,40
,,2011/05/05,31,5,1,6,26
,,2011/05/06,46,4,0,5,42
,,2011/05/07,32,4,0,9,28
,,2011/05/08,40,5,1,9,35
,,2011/05/09,33,2,0,2,31
,,2011/05/10,46,1,1,0,45
,,2011/05/11,58,6,0,6,52
,,2011/05/12,51,7,0,9,44
,,2011/05/13,76,6,1,6,70
,,2011/05/14,51,6,1,6,45
,,2011/05/15,49,6,1,12,43
,,2011/05/16,40,3,0,5,37
,,2011/05/17,42,4,1,6,38
,,2011/05/18,47,8,0,10,39
,,2011/05/19,57,4,1,5,53
,,2011/05/20,55,5,0,5,50
,,2011/05/21,40,4,2,3,36
,,2011/05/22,25,0,0,0,25
,,2011/05/23,53,7,0,8,46
,,2011/05/24,41,2,0,2,39
,,2011/05/25,48,2,0,2,46
,,2011/05/26,52,4,1,5,48
,,2011/05/27,53,10,2,9,43
,,2011/05/28,31,2,0,3,29
,,2011/05/29,38,4,2,4,34
,,2011/05/30,35,3,1,3,32
,,2011/05/31,48,4,0,5,44
,,2011/06/01,65,4,0,6,61
,,2011/06/02,54,7,2,7,47
,,2011/06/03,67,4,0,5,63
,,2011/06/04,53,5,0,6,48
,,2011/06/05,37,8,1,11,29
,,2011/06/06,46,5,0,7,41
,,2011/06/07,52,5,1,5,47
,,2011/06/08,44,6,0,6,38
,,2011/06/09,56,10,0,19,46
,,2011/06/10,47,4,0,4,43
,,2011/06/11,58,7,1,7,51
,,2011/06/12,32,5,0,8,27
,,2011/06/13,50,2,0,2,48
,,2011/06/14,40,8,0,8,32
,,2011/06/15,39,5,0,6,34
,,2011/06/16,50,8,2,7,42
,,2011/06/17,62,3,0,3,59
,,2011/06/18,58,10,0,13,48
,,2011/06/19,31,9,4,12,22
,,2011/06/20,60,5,0,6,55
,,2011/06/21,50,4,0,6,46
,,2011/06/22,66,9,0,18,57
,,2011/06/23,28,3,2,2,25
,,2011/06/24,55,7,1,6,48
,,2011/06/25,48,4,1,5,44
,,2011/06/26,43,4,8,11,39
,,2011/06/27,49,8,1,7,41
,,2011/06/28,48,4,0,8,44
,,2011/06/29,45,7,2,6,38
,,2011/06/30,57,10,0,16,47
,,2011/07/01,89,15,2,21,74
,,2011/07/02,75,14,2,25,61
,,2011/07/03,45,8,0,9,37
,,2011/07/04,47,0,0,0,47
,,2011/07/05,39,6,1,5,33
,,2011/07/06,51,4,0,6,47
,,2011/07/07,42,4,1,3,38
,,2011/07/08,64,7,0,11,57
,,2011/07/09,46,6,1,9,40
,,2011/07/10,41,6,0,6,35
,,2011/07/11,53,6,3,11,47
,,2011/07/12,42,7,1,8,35
,,2011/07/13,49,8,1,10,41
,,2011/07/14,44,7,1,8,37
,,2011/07/15,69,6,0,7,63
,,2011/07/16,60,8,1,10,52
,,2011/07/17,49,8,2,14,41
,,2011/07/18,48,6,1,9,42
,,2011/07/19,44,2,0,3,42
,,2011/07/20,62,3,0,3,59
,,2011/07/21,61,8,0,14,53
,,2011/07/22,59,7,1,9,52
,,2011/07/23,61,5,1,7,56
,,2011/07/24,40,2,0,2,38
,,2011/07/25,47,3,0,4,44
,,2011/07/26,55,7,0,13,48
,,2011/07/27,39,5,1,6,34
,,2011/07/28,35,2,0,2,33
,,2011/07/29,42,3,1,4,39
,,2011/07/30,47,7,1,6,40
,,2011/07/31,43,5,0,12,38
,,2011/08/01,56,7,0,8,49
,,2011/08/02,58,8,0,10,50
,,2011/08/03,50,4,0,4,46
,,2011/08/04,45,2,0,2,43
,,2011/08/05,74,4,0,6,70
,,2011/08/06,60,6,1,7,54
,,2011/08/07,48,7,0,12,41
,,2011/08/08,68,3,1,5,65
,,2011/08/09,46,2,0,4,44
,,2011/08/10,43,6,0,8,37
,,2011/08/11,61,3,0,4,58
,,2011/08/12,52,3,0,4,49
,,2011/08/13,58,4,0,4,54
,,2011/08/14,40,6,0,13,34
,,2011/08/15,35,5,1,6,30
,,2011/08/16,58,4,0,4,54
,,2011/08/17,37,5,0,6,32
,,2011/08/18,60,4,1,4,56
,,2011/08/19,62,5,1,5,57
,,2011/08/20,48,12,1,18,36
,,2011/08/21,44,6,4,5,38
,,2011/08/22,61,8,0,11,53
,,2011/08/23,58,3,0,3,55
,,2011/08/24,62,10,0,13,52
,,2011/08/25,45,4,1,7,41
,,2011/08/26,55,6,0,8,49
,,2011/08/27,69,11,3,12,58
,,2011/08/28,37,6,2,7,31
,,2011/08/29,48,5,1,5,43
,,2011/08/30,49,6,0,9,43
,,2011/08/31,43,9,0,10,34
,,2011/09/01,64,6,0,7,58
,,2011/09/02,53,6,0,9,47
,,2011/09/03,30,4,0,6,26
,,2011/09/04,35,6,0,13,29
,,2011/09/05,54,7,0,8,47
,,2011/09/06,77,4,0,4,73
,,2011/09/07,60,3,0,3,57
,,2011/09/08,63,4,1,5,59
,,2011/09/09,72,6,0,10,66
,,2011/09/10,45,4,0,4,41
,,2011/09/11,49,9,4,10,40
,,2011/09/12,53,5,0,5,48
,,2011/09/13,55,4,0,4,51
,,2011/09/14,65,3,0,4,62
,,2011/09/15,58,2,0,2,56
,,2011/09/16,83,11,0,14,72
,,2011/09/17,51,4,1,3,47
,,2011/09/18,25,1,0,1,24
,,2011/09/19,48,5,0,5,43
,,2011/09/20,39,3,0,6,36
,,2011/09/21,60,5,0,6,55
,,2011/09/22,43,4,0,4,39
,,2011/09/23,44,2,0,3,42
,,2011/09/24,36,4,1,3,32
,,2011/09/25,26,5,0,8,21
,,2011/09/26,51,6,0,6,45
,,2011/09/27,44,9,2,10,35
,,2011/09/28,37,1,1,1,36
,,2011/09/29,52,3,0,3,49
,,2011/09/30,52,6,0,12,46
,,2011/10/01,43,6,0,9,37
,,2011/10/02,37,8,2,8,29
,,2011/10/03,48,4,0,8,44
,,2011/10/04,27,3,1,2,24
,,2011/10/05,33,1,0,2,32
,,2011/10/06,50,4,0,4,46
,,2011/10/07,51,4,0,4,47
,,2011/10/08,55,5,0,5,50
,,2011/10/09,28,5,0,7,23
,,2011/10/10,64,12,1,12,52
,,2011/10/11,87,4,0,5,83
,,2011/10/12,64,8,0,9,56
,,2011/10/13,54,5,1,4,49
,,2011/10/14,75,8,0,9,67
,,2011/10/15,42,5,1,5,37
,,2011/10/16,40,11,4,20,29
,,2011/10/17,42,5,0,5,37
,,2011/10/18,51,6,1,6,45
,,2011/10/19,53,9,1,8,44
,,2011/10/20,41,5,0,6,36
,,2011/10/21,47,6,0,6,41
,,2011/10/22,41,3,0,3,38
,,2011/10/23,23,3,0,5,20
,,2011/10/24,56,3,1,2,53
,,2011/10/25,42,3,0,4,39
,,2011/10/26,41,4,0,4,37
,,2011/10/27,41,3,0,5,38
,,2011/10/28,55,4,1,6,51
,,2011/10/29,41,6,2,6,35
,,2011/10/30,38,3,3,5,35
,,2011/10/31,64,7,0,14,57
,,2011/11/01,37,3,0,4,34
,,2011/11/02,46,5,1,4,41
,,2011/11/03,40,2,0,3,38
,,2011/11/04,52,4,2,2,48
,,2011/11/05,33,1,0,1,32
