,,,,,,,
,,,,,,,
Rok zdarzenia:<Wszystkie>,2012r.,,,,,,
,,,,,,,
,,,Liczba Zdarzen,Liczba Wypadkow,Liczba Zabitych,Liczba Rannych,Liczba Kolizji
,,2012/11/11,68,6,4,7,62
,,2012/11/12,163,11,0,12,152
,,2012/11/13,102,10,1,9,92
,,2012/11/14,152,9,0,17,143
,,2012/11/15,146,17,0,21,129
,,2012/11/16,168,14,3,12,154
,,2012/11/17,103,9,1,14,94
,,2012/11/18,60,5,0,10,55
,,2012/11/19,106,6,1,5,100
,,2012/11/20,105,3,0,4,102
,,2012/11/21,120,12,0,14,108
,,2012/11/22,151,17,0,18,134
,,2012/11/23,198,21,4,22,177
,,2012/11/24,95,14,4,16,81
,,2012/11/25,61,7,0,9,54
,,2012/11/26,130,13,0,15,117
,,2012/11/27,111,7,0,7,104
,,2012/11/28,111,9,0,10,102
,,2012/11/29,187,19,0,21,168
,,2012/11/30,214,30,0,39,184
,,2012/12/01,98,16,3,18,82
,,2012/12/02,62,4,0,6,58
,,2012/12/03,159,11,0,18,148
,,2012/12/04,162,15,2,16,147
,,2012/12/05,136,9,0,14,127
,,2012/12/06,179,9,0,9,170
,,2012/12/07,223,18,2,19,205
,,2012/12/08,133,14,1,15,119
,,2012/12/09,64,6,0,9,58
,,2012/12/10,152,15,1,16,137
,,2012/12/11,171,20,0,27,151
,,2012/12/12,147,9,0,11,138
,,2012/12/13,149,13,1,13,136
,,2012/12/14,160,22,2,22,138
,,2012/12/15,97,8,1,9,89
,,2012/12/16,101,7,2,6,94
,,2012/12/17,174,20,1,22,154
,,2012/12/18,132,13,0,15,119
,,2012/12/19,121,8,2,7,113
,,2012/12/20,142,10,0,11,132
,,2012/12/21,138,8,0,9,130
,,2012/12/22,98,7,1,8,91
,,2012/12/23,122,8,0,9,114
,,2012/12/24,103,9,3,11,94
,,2012/12/25,45,5,1,8,40
,,2012/12/26,40,6,0,10,34
,,2012/12/27,119,14,3,15,105
,,2012/12/28,102,10,1,9,92
,,2012/12/29,78,6,0,7,72
,,2012/12/30,36,1,0,3,35
,,2012/12/31,149,25,1,30,124
,WOJ. ŚWIĘTOKRZYSKIE,,12455,1393,136,1712,11062
,,2012/01/01,12,0,0,0,12
,,2012/01/02,24,1,0,1,23
,,2012/01/03,21,0,0,0,21
,,2012/01/04,33,3,0,4,30
,,2012/01/05,45,3,0,3,42
,,2012/01/06,17,3,1,8,14
,,2012/01/07,21,1,0,1,20
,,2012/01/08,18,6,0,7,12
,,2012/01/09,25,3,0,3,22
,,2012/01/10,43,6,2,8,37
,,2012/01/11,24,1,0,1,23
,,2012/01/12,31,2,1,1,29
,,2012/01/13,91,8,0,9,83
,,2012/01/14,42,4,0,6,38
,,2012/01/15,28,3,1,2,25
,,2012/01/16,51,3,0,3,48
,,2012/01/17,27,2,1,1,25
,,2012/01/18,38,3,0,3,35
,,2012/01/19,43,6,0,8,37
,,2012/01/20,30,3,2,4,27
,,2012/01/21,37,2,0,2,35
,,2012/01/22,26,1,0,1,25
,,2012/01/23,26,0,0,0,26
,,2012/01/24,29,4,1,3,25
,,2012/01/25,45,5,0,8,40
,,2012/01/26,52,1,0,1,51
,,2012/01/27,47,0,0,0,47
,,2012/01/28,25,1,0,3,24
,,2012/01/29,16,1,1,0,15
,,2012/01/30,28,4,0,4,24
,,2012/01/31,32,0,0,0,32
,,2012/02/01,30,4,0,4,26
,,2012/02/02,28,1,0,1,27
,,2012/02/03,42,4,0,5,38
,,2012/02/04,23,1,0,1,22
,,2012/02/05,22,2,0,2,20
,,2012/02/06,31,1,0,1,30
,,2012/02/07,28,2,1,1,26
,,2012/02/08,26,5,1,4,21
,,2012/02/09,33,3,0,4,30
,,2012/02/10,40,3,0,4,37
,,2012/02/11,24,3,0,3,21
,,2012/02/12,16,0,0,0,16
,,2012/02/13,23,1,0,1,22
,,2012/02/14,36,1,0,1,35
,,2012/02/15,78,8,1,11,70
,,2012/02/16,46,1,1,0,45
,,2012/02/17,45,10,0,12,35
,,2012/02/18,16,1,0,2,15
,,2012/02/19,23,1,0,2,22
,,2012/02/20,42,6,1,8,36
,,2012/02/21,24,2,1,1,22
,,2012/02/22,19,2,2,3,17
,,2012/02/23,46,3,0,4,43
,,2012/02/24,41,3,0,3,38
,,2012/02/25,24,0,0,0,24
,,2012/02/26,26,3,1,3,23
,,2012/02/27,52,3,1,3,49
,,2012/02/28,48,6,0,8,42
,,2012/02/29,32,2,0,2,30
,,2012/03/01,20,2,0,2,18
,,2012/03/02,37,1,0,1,36
,,2012/03/03,32,4,0,4,28
,,2012/03/04,17,3,1,4,14
,,2012/03/05,26,0,0,0,26
,,2012/03/06,23,2,0,2,21
,,2012/03/07,18,0,0,0,18
,,2012/03/08,32,3,1,3,29
,,2012/03/09,21,0,0,0,21
,,2012/03/10,31,5,0,5,26
,,2012/03/11,15,1,0,1,14
,,2012/03/12,29,3,0,3,26
,,2012/03/13,28,3,1,2,25
,,2012/03/14,35,3,0,5,32
,,2012/03/15,28,0,0,0,28
,,2012/03/16,30,3,1,2,27
,,2012/03/17,31,3,0,4,28
,,2012/03/18,25,8,1,9,17
,,2012/03/19,29,4,0,5,25
,,2012/03/20,27,3,0,3,24
,,2012/03/21,25,2,0,2,23
,,2012/03/22,31,1,1,0,30
,,2012/03/23,30,4,0,4,26
,,2012/03/24,37,6,0,6,31
,,2012/03/25,25,2,1,5,23
,,2012/03/26,24,2,0,2,22
,,2012/03/27,25,1,0,3,24
,,2012/03/28,32,3,0,5,29
,,2012/03/29,42,4,1,3,38
,,2012/03/30,55,4,0,5,51
,,2012/03/31,38,3,0,3,35
,,2012/04/01,18,0,0,0,18
,,2012/04/02,32,0,0,0,32
,,2012/04/03,39,4,0,4,35
,,2012/04/04,29,3,0,6,26
,,2012/04/05,30,1,0,1,29
,,2012/04/06,46,4,1,4,42
,,2012/04/07,31,4,2,2,27
,,2012/04/08,28,2,1,4,26
,,2012/04/09,25,1,0,2,24
,,2012/04/10,34,4,0,7,30
,,2012/04/11,35,4,1,4,31
,,2012/04/12,34,4,0,4,30
,,2012/04/13,33,2,1,1,31
,,2012/04/14,18,0,0,0,18
,,2012/04/15,20,3,0,4,17
,,2012/04/16,33,3,0,4,30
,,2012/04/17,27,0,0,0,27
,,2012/04/18,19,3,0,3,16
,,2012/04/19,24,4,0,4,20
,,2012/04/20,42,10,0,10,32
,,2012/04/21,30,3,0,3,27
,,2012/04/22,26,3,0,3,23
,,2012/04/23,29,1,0,1,28
,,2012/04/24,35,1,0,1,34
,,2012/04/25,35,3,0,5,32
,,2012/04/26,36,5,0,9,31
,,2012/04/27,41,6,0,10,35
,,2012/04/28,38,6,0,9,32
,,2012/04/29,21,3,0,4,18
,,2012/04/30,47,9,2,8,38
,,2012/05/01,23,3,0,6,20
,,2012/05/02,26,4,0,6,22
,,2012/05/03,25,7,0,11,18
,,2012/05/04,36,4,0,4,32
,,2012/05/05,39,4,1,5,35
,,2012/05/06,28,2,0,2,26
,,2012/05/07,37,4,0,6,33
,,2012/05/08,42,3,0,7,39
,,2012/05/09,34,2,0,2,32
,,2012/05/10,34,4,0,4,30
,,2012/05/11,59,8,0,8,51
,,2012/05/12,37,6,0,6,31
,,2012/05/13,24,6,1,6,18
,,2012/05/14,34,2,0,2,32
,,2012/05/15,38,2,0,3,36
,,2012/05/16,52,2,0,3,50
,,2012/05/17,36,5,0,5,31
,,2012/05/18,38,7,0,7,31
,,2012/05/19,39,8,2,6,31
,,2012/05/20,27,8,0,9,19
,,2012/05/21,30,3,0,6,27
,,2012/05/22,38,6,0,6,32
,,2012/05/23,44,5,0,12,39
,,2012/05/24,37,8,2,10,29
,,2012/05/25,48,10,1,15,38
,,2012/05/26,31,7,1,34,24
,,2012/05/27,28,4,1,6,24
,,2012/05/28,42,6,1,9,36
,,2012/05/29,36,8,1,7,28
,,2012/05/30,29,5,0,7,24
,,2012/05/31,32,4,1,5,28
,,2012/06/01,59,6,0,10,53
,,2012/06/02,29,5,1,4,24
,,2012/06/03,21,5,0,5,16
,,2012/06/04,31,4,0,4,27
,,2012/06/05,50,4,0,4,46
,,2012/06/06,41,4,1,3,37
,,2012/06/07,11,2,0,2,9
,,2012/06/08,33,4,0,4,29
,,2012/06/09,25,2,1,1,23
,,2012/06/10,31,7,0,10,24
,,2012/06/11,35,3,0,4,32
,,2012/06/12,48,4,0,5,44
,,2012/06/13,28,5,0,7,23
,,2012/06/14,35,0,0,0,35
,,2012/06/15,42,8,0,10,34
,,2012/06/16,24,5,0,6,19
,,2012/06/17,25,7,0,9,18
,,2012/06/18,40,4,0,8,36
,,2012/06/19,37,1,0,1,36
,,2012/06/20,25,4,0,5,21
,,2012/06/21,41,3,2,11,38
,,2012/06/22,28,7,0,9,21
,,2012/06/23,38,6,0,9,32
,,2012/06/24,27,5,1,5,22
,,2012/06/25,31,6,0,8,25
,,2012/06/26,29,3,0,3,26
,,2012/06/27,37,6,1,7,31
,,2012/06/28,31,0,0,0,31
,,2012/06/29,34,4,0,5,30
,,2012/06/30,28,3,0,3,25
,,2012/07/01,29,2,0,2,27
,,2012/07/02,31,6,1,5,25
,,2012/07/03,31,4,0,5,27
,,2012/07/04,25,4,1,3,21
,,2012/07/05,37,8,0,8,29
,,2012/07/06,44,6,2,12,38
,,2012/07/07,27,4,0,9,23
,,2012/07/08,30,4,0,4,26
,,2012/07/09,36,4,2,2,32
,,2012/07/10,36,7,0,9,29
,,2012/07/11,23,5,1,6,18
,,2012/07/12,37,4,0,4,33
,,2012/07/13,39,7,0,9,32
,,2012/07/14,32,7,0,8,25
,,2012/07/15,23,3,0,6,20
,,2012/07/16,33,5,0,5,28
,,2012/07/17,37,2,0,6,35
,,2012/07/18,39,3,0,3,36
,,2012/07/19,40,5,1,4,35
,,2012/07/20,40,4,0,5,36
,,2012/07/21,22,1,0,4,21
,,2012/07/22,25,4,1,3,21
,,2012/07/23,41,7,1,8,34
,,2012/07/24,41,11,1,13,30
,,2012/07/25,30,1,1,0,29
,,2012/07/26,28,5,0,5,23
,,2012/07/27,42,3,0,3,39
,,2012/07/28,22,3,0,4,19
,,2012/07/29,24,4,0,4,20
,,2012/07/30,38,3,0,3,35
,,2012/07/31,25,2,0,2,23
,,2012/08/01,30,3,0,4,27
,,2012/08/02,27,3,1,4,24
,,2012/08/03,41,7,2,5,34
,,2012/08/04,36,3,0,3,33
,,2012/08/05,29,3,0,3,26
,,2012/08/06,40,9,1,12,31
,,2012/08/07,38,3,0,7,35
,,2012/08/08,42,4,0,5,38
,,2012/08/09,33,4,0,6,29
,,2012/08/10,49,5,0,5,44
,,2012/08/11,38,3,1,3,35
,,2012/08/12,15,2,0,3,13
,,2012/08/13,35,0,0,0,35
,,2012/08/14,62,3,0,6,59
,,2012/08/15,24,7,0,11,17
,,2012/08/16,23,1,0,5,22
,,2012/08/17,35,5,0,6,30
,,2012/08/18,34,10,1,13,24
,,2012/08/19,34,4,1,4,30
,,2012/08/20,33,4,0,5,29
,,2012/08/21,27,2,0,2,25
,,2012/08/22,28,5,1,6,23
,,2012/08/23,36,6,0,7,30
,,2012/08/24,36,5,0,6,31
,,2012/08/25,23,3,0,4,20
,,2012/08/26,38,6,1,9,32
,,2012/08/27,44,3,0,3,41
,,2012/08/28,28,3,3,1,25
,,2012/08/29,39,2,0,2,37
,,2012/08/30,25,1,0,1,24
,,2012/08/31,40,4,0,7,36
,,2012/09/01,38,3,0,3,35
,,2012/09/02,18,4,0,6,14
,,2012/09/03,29,6,1,8,23
,,2012/09/04,33,2,0,3,31
,,2012/09/05,48,3,0,3,45
,,2012/09/06,45,8,2,11,37
,,2012/09/07,36,4,0,4,32
,,2012/09/08,35,3,0,4,32
,,2012/09/09,27,4,1,4,23
,,2012/09/10,59,8,1,7,51
,,2012/09/11,33,4,0,5,29
,,2012/09/12,32,3,1,2,29
,,2012/09/13,46,4,0,4,42
,,2012/09/14,38,2,0,2,36
,,2012/09/15,26,7,0,11,19
,,2012/09/16,22,4,0,5,18
,,2012/09/17,40,5,0,6,35
,,2012/09/18,39,9,1,11,30
,,2012/09/19,33,6,1,5,27
,,2012/09/20,40,0,0,0,40
,,2012/09/21,41,4,0,5,37
,,2012/09/22,32,6,0,11,26
,,2012/09/23,19,6,0,8,13
,,2012/09/24,42,5,0,5,37
,,2012/09/25,35,4,1,4,31
,,2012/09/26,38,9,1,11,29
,,2012/09/27,45,4,0,4,41
,,2012/09/28,34,4,1,5,30
,,2012/09/29,27,3,0,4,24
,,2012/09/30,25,3,1,7,22
,,2012/10/01,48,9,1,14,39
,,2012/10/02,36,4,0,7,32
,,2012/10/03,41,3,0,3,38
,,2012/10/04,43,5,1,4,38
,,2012/10/05,38,4,0,5,34
,,2012/10/06,39,5,1,7,34
,,2012/10/07,32,4,1,6,28
,,2012/10/08,46,8,1,8,38
,,2012/10/09,43,7,1,10,36
,,2012/10/10,27,2,0,2,25
,,2012/10/11,41,3,1,3,38
,,2012/10/12,51,5,2,3,46
,,2012/10/13,40,7,0,8,33
,,2012/10/14,32,5,0,6,27
,,2012/10/15,35,2,0,3,33
,,2012/10/16,50,5,0,7,45
,,2012/10/17,39,5,1,8,34
,,2012/10/18,35,3,0,6,32
,,2012/10/19,58,10,1,12,48
,,2012/10/20,41,3,0,3,38
,,2012/10/21,29,4,1,4,25
,,2012/10/22,42,3,0,3,39
,,2012/10/23,41,5,0,5,36
,,2012/10/24,37,2,0,2,35
,,2012/10/25,36,9,1,9,27
,,2012/10/26,51,5,1,5,46
,,2012/10/27,50,2,0,2,48
,,2012/10/28,25,4,0,8,21
,,2012/10/29,62,1,0,1,61
,,2012/10/30,32,3,1,2,29
,,2012/10/31,48,4,0,5,44
,,2012/11/01,36,6,0,9,30
,,2012/11/02,40,4,1,3,36
,,2012/11/03,22,2,0,2,20
,,2012/11/04,16,1,0,1,15
,,2012/11/05,43,4,1,3,39
,,2012/11/06,30,5,0,6,25
,,2012/11/07,32,4,1,3,28
,,2012/11/08,26,1,0,1,25
,,2012/11/09,43,1,0,1,42
,,2012/11/10,27,4,0,5,23
,,2012/11/11,18,3,1,3,15
,,2012/11/12,41,6,0,6,35
,,2012/11/13,35,3,2,3,32
,,2012/11/14,26,2,0,2,24
,,2012/11/15,41,2,0,2,39
,,2012/11/16,47,6,2,7,41
,,2012/11/17,33,1,0,1,32
,,2012/11/18,20,4,1,5,16
,,2012/11/19,29,4,0,4,25
,,2012/11/20,39,2,0,2,37
,,2012/11/21,33,5,2,4,28
,,2012/11/22,40,4,0,4,36
,,2012/11/23,47,4,2,3,43
,,2012/11/24,27,5,1,12,22
,,2012/11/25,32,6,1,11,26
,,2012/11/26,35,0,0,0,35
,,2012/11/27,38,2,0,2,36
,,2012/11/28,44,7,1,7,37
,,2012/11/29,46,9,1,8,37
,,2012/11/30,36,6,0,7,30
,,2012/12/01,38,4,1,5,34
,,2012/12/02,18,2,0,3,16
,,2012/12/03,70,6,1,8,64
,,2012/12/04,35,1,0,1,34
,,2012/12/05,31,3,1,5,28
,,2012/12/06,29,2,0,3,27
,,2012/12/07,77,11,0,14,66
,,2012/12/08,36,3,0,3,33
,,2012/12/09,20,1,0,1,19
,,2012/12/10,32,1,0,3,31
,,2012/12/11,45,5,0,5,40
,,2012/12/12,51,8,1,9,43
,,2012/12/13,46,6,0,8,40
,,2012/12/14,45,7,2,8,38
,,2012/12/15,42,5,1,5,37
,,2012/12/16,19,2,0,2,17
,,2012/12/17,45,8,1,7,37
,,2012/12/18,41,3,0,3,38
,,2012/12/19,30,3,0,4,27
,,2012/12/20,39,3,0,3,36
,,2012/12/21,34,2,0,6,32
,,2012/12/22,24,1,0,1,23
,,2012/12/23,30,3,1,2,27
,,2012/12/24,37,1,0,2,36
,,2012/12/25,16,1,0,1,15
,,2012/12/26,16,2,1,1,14
,,2012/12/27,45,9,1,12,36
,,2012/12/28,26,1,1,0,25
,,2012/12/29,20,3,0,4,17
,,2012/12/30,24,2,0,2,22
,,2012/12/31,59,7,1,7,52
,WOJ. WARMIŃSKO-MAZURSKIE,,16605,1609,145,2068,14996
,,2012/01/01,37,6,0,14,31
,,2012/01/02,39,2,0,2,37
,,2012/01/03,41,4,1,3,37
,,2012/01/04,32,1,0,1,31
,,2012/01/05,66,7,0,8,59
,,2012/01/06,20,2,1,1,18
,,2012/01/07,20,4,1,4,16
,,2012/01/08,24,1,0,1,23
,,2012/01/09,39,4,1,3,35
,,2012/01/10,46,3,0,3,43
,,2012/01/11,44,7,1,10,37
,,2012/01/12,46,5,0,5,41
,,2012/01/13,57,12,0,15,45
,,2012/01/14,104,11,2,14,93
,,2012/01/15,33,0,0,0,33
,,2012/01/16,52,7,0,7,45
,,2012/01/17,60,4,0,5,56
,,2012/01/18,48,4,1,3,44
,,2012/01/19,59,6,2,10,53
,,2012/01/20,100,5,0,9,95
,,2012/01/21,36,2,1,1,34
,,2012/01/22,40,2,0,2,38
,,2012/01/23,53,1,0,1,52
,,2012/01/24,47,1,0,1,46
,,2012/01/25,71,9,0,12,62
,,2012/01/26,37,3,0,3,34
,,2012/01/27,45,3,1,2,42
,,2012/01/28,32,1,0,1,31
,,2012/01/29,18,1,0,1,17
,,2012/01/30,48,4,0,5,44
,,2012/01/31,41,2,0,2,39
,,2012/02/01,25,2,0,2,23
,,2012/02/02,42,1,0,1,41
,,2012/02/03,37,2,0,2,35
,,2012/02/04,21,2,0,3,19
,,2012/02/05,14,2,0,2,12
,,2012/02/06,47,7,1,7,40
,,2012/02/07,42,7,0,10,35
,,2012/02/08,37,3,0,3,34
,,2012/02/09,61,4,0,4,57
,,2012/02/10,62,7,1,9,55
,,2012/02/11,40,2,0,2,38
,,2012/02/12,28,3,0,3,25
,,2012/02/13,72,5,1,6,67
,,2012/02/14,38,1,0,1,37
,,2012/02/15,70,6,2,9,64
,,2012/02/16,37,3,0,3,34
,,2012/02/17,64,6,0,8,58
,,2012/02/18,33,2,0,5,31
,,2012/02/19,43,1,0,1,42
,,2012/02/20,50,4,0,8,46
,,2012/02/21,46,5,0,5,41
,,2012/02/22,51,3,0,5,48
,,2012/02/23,61,5,0,7,56
,,2012/02/24,54,5,0,6,49
,,2012/02/25,38,5,4,8,33
,,2012/02/26,55,4,0,6,51
,,2012/02/27,59,3,0,3,56
,,2012/02/28,82,7,2,9,75
,,2012/02/29,76,6,0,7,70
,,2012/03/01,41,5,0,8,36
,,2012/03/02,43,5,2,7,38
,,2012/03/03,43,6,0,6,37
,,2012/03/04,20,2,0,5,18
,,2012/03/05,25,4,0,6,21
,,2012/03/06,30,2,0,3,28
,,2012/03/07,34,3,0,3,31
,,2012/03/08,43,1,0,1,42
,,2012/03/09,46,4,0,6,42
,,2012/03/10,91,11,1,15,80
,,2012/03/11,35,5,0,8,30
,,2012/03/12,36,2,1,5,34
,,2012/03/13,56,4,0,7,52
,,2012/03/14,25,3,0,3,22
,,2012/03/15,39,1,0,1,38
,,2012/03/16,40,2,0,2,38
,,2012/03/17,35,3,0,4,32
,,2012/03/18,15,2,0,3,13
,,2012/03/19,33,5,0,5,28
,,2012/03/20,36,5,1,4,31
,,2012/03/21,48,1,0,1,47
,,2012/03/22,40,4,0,5,36
,,2012/03/23,43,5,0,5,38
,,2012/03/24,35,2,0,3,33
,,2012/03/25,5,0,0,0,5
,,2012/03/26,37,5,1,6,32
,,2012/03/27,35,1,0,1,34
,,2012/03/28,40,4,1,5,36
,,2012/03/29,44,5,0,7,39
,,2012/03/30,53,7,1,6,46
,,2012/03/31,50,6,0,13,44
,,2012/04/01,37,4,0,5,33
,,2012/04/02,49,3,0,3,46
,,2012/04/03,40,1,0,1,39
,,2012/04/04,49,3,0,4,46
,,2012/04/05,69,2,0,2,67
,,2012/04/06,60,5,1,7,55
,,2012/04/07,47,7,1,10,40
,,2012/04/08,17,2,1,5,15
,,2012/04/09,17,2,1,2,15
,,2012/04/10,49,2,0,2,47
,,2012/04/11,41,3,0,4,38
,,2012/04/12,30,4,0,5,26
,,2012/04/13,44,2,0,2,42
,,2012/04/14,34,6,0,9,28
,,2012/04/15,23,3,1,2,20
,,2012/04/16,60,6,0,6,54
,,2012/04/17,40,2,0,2,38
,,2012/04/18,50,4,0,4,46
,,2012/04/19,42,4,1,9,38
,,2012/04/20,53,6,0,8,47
,,2012/04/21,42,5,2,3,37
,,2012/04/22,29,4,1,4,25
,,2012/04/23,50,9,0,10,41
,,2012/04/24,51,1,1,2,50
,,2012/04/25,43,2,1,1,41
,,2012/04/26,54,7,0,7,47
,,2012/04/27,67,5,0,5,62
,,2012/04/28,49,6,2,6,43
,,2012/04/29,35,3,0,3,32
,,2012/04/30,58,6,1,5,52
,,2012/05/01,28,3,0,7,25
,,2012/05/02,53,5,0,5,48
,,2012/05/03,25,3,0,6,22
,,2012/05/04,48,7,0,7,41
,,2012/05/05,28,2,1,5,26
,,2012/05/06,28,2,0,2,26
,,2012/05/07,33,3,0,4,30
,,2012/05/08,38,3,0,4,35
,,2012/05/09,46,3,0,5,43
,,2012/05/10,43,7,0,8,36
,,2012/05/11,54,6,1,6,48
,,2012/05/12,34,4,0,4,30
,,2012/05/13,30,2,0,3,28
,,2012/05/14,49,4,0,8,45
,,2012/05/15,37,4,0,4,33
,,2012/05/16,58,6,2,8,52
,,2012/05/17,43,2,0,2,41
,,2012/05/18,43,6,0,6,37
,,2012/05/19,39,4,0,5,35
,,2012/05/20,30,8,5,11,22
,,2012/05/21,35,5,4,4,30
,,2012/05/22,45,4,0,4,41
,,2012/05/23,54,5,0,6,49
,,2012/05/24,43,3,0,3,40
,,2012/05/25,57,5,0,5,52
,,2012/05/26,58,6,0,8,52
,,2012/05/27,48,7,0,13,41
,,2012/05/28,58,4,0,4,54
,,2012/05/29,51,2,0,4,49
,,2012/05/30,40,3,0,5,37
,,2012/05/31,37,3,1,7,34
,,2012/06/01,84,8,2,8,76
,,2012/06/02,49,3,0,4,46
,,2012/06/03,35,6,1,10,29
,,2012/06/04,42,3,0,5,39
,,2012/06/05,34,2,0,2,32
,,2012/06/06,45,5,0,6,40
,,2012/06/07,20,1,0,1,19
,,2012/06/08,46,5,0,8,41
,,2012/06/09,30,1,0,1,29
,,2012/06/10,30,3,0,3,27
,,2012/06/11,48,4,0,6,44
,,2012/06/12,49,2,0,2,47
,,2012/06/13,44,1,0,1,43
,,2012/06/14,52,3,0,5,49
,,2012/06/15,62,5,1,4,57
,,2012/06/16,47,6,0,8,41
,,2012/06/17,32,5,0,17,27
,,2012/06/18,57,8,1,11,49
,,2012/06/19,41,2,0,4,39
,,2012/06/20,45,5,0,7,40
,,2012/06/21,60,3,0,4,57
,,2012/06/22,54,5,1,8,49
,,2012/06/23,40,3,0,3,37
,,2012/06/24,28,4,0,5,24
,,2012/06/25,42,4,0,4,38
,,2012/06/26,51,3,0,6,48
,,2012/06/27,36,6,6,6,30
,,2012/06/28,30,5,0,7,25
,,2012/06/29,57,4,0,4,53
,,2012/06/30,41,3,0,4,38
,,2012/07/01,26,6,0,11,20
,,2012/07/02,55,9,3,8,46
,,2012/07/03,52,8,1,8,44
,,2012/07/04,46,4,0,10,42
,,2012/07/05,42,6,1,6,36
,,2012/07/06,65,6,0,9,59
,,2012/07/07,47,5,0,5,42
,,2012/07/08,41,7,1,8,34
,,2012/07/09,43,8,1,8,35
,,2012/07/10,48,6,0,6,42
,,2012/07/11,50,9,1,8,41
,,2012/07/12,52,4,0,4,48
,,2012/07/13,50,5,0,6,45
,,2012/07/14,40,5,1,5,35
,,2012/07/15,29,5,1,4,24
,,2012/07/16,55,8,2,16,47
,,2012/07/17,55,2,0,2,53
,,2012/07/18,64,4,0,4,60
,,2012/07/19,51,7,0,10,44
,,2012/07/20,49,4,1,4,45
,,2012/07/21,62,7,1,9,55
,,2012/07/22,33,12,1,13,21
,,2012/07/23,71,7,0,15,64
,,2012/07/24,36,3,0,3,33
,,2012/07/25,66,6,1,6,60
,,2012/07/26,40,4,2,4,36
,,2012/07/27,57,13,2,26,44
,,2012/07/28,52,8,2,11,44
,,2012/07/29,57,14,1,14,43
,,2012/07/30,47,8,0,12,39
,,2012/07/31,46,4,0,7,42
,,2012/08/01,55,10,0,11,45
,,2012/08/02,49,5,0,6,44
,,2012/08/03,56,0,0,0,56
,,2012/08/04,44,5,0,10,39
,,2012/08/05,37,7,1,12,30
,,2012/08/06,58,8,0,11,50
,,2012/08/07,55,6,0,9,49
,,2012/08/08,50,4,1,3,46
,,2012/08/09,59,6,0,6,53
,,2012/08/10,69,3,0,9,66
,,2012/08/11,53,3,0,3,50
,,2012/08/12,40,4,0,17,36
,,2012/08/13,54,9,0,13,45
,,2012/08/14,59,6,0,9,53
,,2012/08/15,19,2,0,5,17
,,2012/08/16,37,6,0,14,31
,,2012/08/17,42,5,0,9,37
,,2012/08/18,31,3,0,3,28
,,2012/08/19,49,4,0,4,45
,,2012/08/20,49,8,2,6,41
,,2012/08/21,35,3,0,3,32
,,2012/08/22,51,6,0,9,45
,,2012/08/23,45,4,0,4,41
,,2012/08/24,59,7,0,7,52
,,2012/08/25,40,1,0,2,39
,,2012/08/26,40,3,2,6,37
,,2012/08/27,53,6,1,7,47
,,2012/08/28,41,7,0,8,34
,,2012/08/29,36,3,0,8,33
,,2012/08/30,44,7,0,10,37
,,2012/08/31,44,4,1,3,40
,,2012/09/01,50,5,0,11,45
,,2012/09/02,33,7,3,11,26
,,2012/09/03,54,5,0,6,49
,,2012/09/04,37,3,0,3,34
,,2012/09/05,36,5,0,5,31
,,2012/09/06,54,8,1,11,46
,,2012/09/07,63,6,0,6,57
,,2012/09/08,43,8,1,16,35
,,2012/09/09,31,5,0,5,26
,,2012/09/10,50,5,0,6,45
,,2012/09/11,45,4,0,5,41
,,2012/09/12,53,6,0,10,47
,,2012/09/13,65,8,0,9,57
,,2012/09/14,58,6,0,6,52
,,2012/09/15,42,4,1,4,38
,,2012/09/16,29,7,0,9,22
,,2012/09/17,45,7,0,8,38
,,2012/09/18,29,2,1,3,27
,,2012/09/19,49,5,0,5,44
,,2012/09/20,52,1,0,1,51
,,2012/09/21,57,6,2,5,51
,,2012/09/22,37,6,0,7,31
,,2012/09/23,22,3,0,5,19
,,2012/09/24,32,1,0,1,31
,,2012/09/25,48,3,0,3,45
,,2012/09/26,48,0,0,0,48
,,2012/09/27,58,6,0,6,52
,,2012/09/28,60,7,0,12,53
,,2012/09/29,47,4,0,4,43
,,2012/09/30,26,4,1,3,22
,,2012/10/01,45,5,1,5,40
,,2012/10/02,44,1,0,1,43
,,2012/10/03,47,6,1,5,41
,,2012/10/04,39,2,0,2,37
,,2012/10/05,71,6,0,10,65
,,2012/10/06,66,8,0,17,58
,,2012/10/07,32,6,0,9,26
,,2012/10/08,42,3,0,5,39
,,2012/10/09,64,1,0,1,63
,,2012/10/10,61,6,1,6,55
,,2012/10/11,76,8,2,11,68
,,2012/10/12,51,5,1,6,46
,,2012/10/13,39,3,0,5,36
,,2012/10/14,34,5,1,4,29
,,2012/10/15,50,6,0,7,44
,,2012/10/16,58,11,0,18,47
,,2012/10/17,45,3,1,5,42
,,2012/10/18,47,7,0,8,40
,,2012/10/19,70,3,0,3,67
,,2012/10/20,60,7,2,9,53
,,2012/10/21,37,3,0,3,34
,,2012/10/22,41,5,1,4,36
,,2012/10/23,27,4,0,5,23
,,2012/10/24,35,1,1,0,34
,,2012/10/25,40,5,1,4,35
,,2012/10/26,68,7,1,6,61
,,2012/10/27,39,3,0,6,36
,,2012/10/28,34,4,0,6,30
,,2012/10/29,72,10,0,10,62
,,2012/10/30,50,5,0,5,45
,,2012/10/31,48,4,0,5,44
,,2012/11/01,29,5,0,8,24
,,2012/11/02,45,4,0,4,41
,,2012/11/03,39,6,0,8,33
,,2012/11/04,25,1,0,1,24
,,2012/11/05,52,5,0,6,47
